1,0.975,0.025000000000000022
3,0.965,0.03500000000000003
5,0.965,0.03500000000000003
7,0.955,0.04500000000000004
9,0.955,0.04500000000000004
11,0.95,0.050000000000000044
13,0.955,0.04500000000000004
